text,hate label,hashtags,source,user_created,user_friends,user_favourites,is_retweet
where is blacklivesmatter this past weekend was another violent one in the country s third largest city chicago with,1,['BlackLivesMatter'],Twitter Web App,23-03-2010 11:30,2632,100,False
are these are coordinated responses related used to push anti semitism in front of the blm in the public or just,1,"['blm', 'victimculture']",Twitter Web App,02-10-2013 10:31,19,7033,False
did you all see that 6 year old that was being handcuffed bluelivesdontmatter copsareevilpigs itstimetodisarmthepolice,1,['BLM'],Twitter Web App,03-01-2020 21:25,66,3275,False
you should create a temporary legal office to aid americans who are fighting legal charges relate,1,"['FreeTianna', 'FreeThemAll', 'BlackLivesMatter']",Twitter Web App,24-03-2014 16:46,1263,106171,False
,1,"['Chicago', 'ChicagoRiots', 'BLM']",Twitter for iPhone,13-09-2008 02:13,4342,3418,False
show me why you are getting paid next buyingnudes sellingnudes buyingcontent sellingcontent sellnudes,1,"['sanlouisobispo', 'freetianna', 'tiannaarata', 'blm']",Twitter for iPhone,25-02-2015 03:21,158,72674,False
oh wait i get it he must be standing with the armed federal agents that 45 is sending into cities to wage war on n,1,['BlackLivesMatter'],Twitter Web App,26-03-2019 01:47,5001,35124,False
blacklivesmatter how are you all not angry citizens are being taken brutalized and killed by the people that swore,1,"['MeToo', 'BLM']",Twitter for iPhone,01-03-2020 08:46,109,5847,False
things that are not over blm breonnataylor acab defundthepolice abolishthepolice cancelrent covid19 freethe,1,"['BLM', 'BlackLivesMatter', 'anime', 'manga', 'blackartists']",Twitter Web App,15-07-2020 13:31,800,105,False
do not do the crime if you cannot do the time stuff and cuf,1,"['DefendPDX', 'portlandprotests', 'pdxprotest', 'blacklivesmatter']",Twitter for iPhone,05-08-2012 01:12,162,23554,False
thinks arizonans are more scared of folks vandalizing concrete symbols than slaughtering people of color as an,1,['GeorgeFloyd'],Twitter for iPhone,11-10-2018 04:26,1517,31410,False
trump calls blm a symbol of hate but kisses putin s ass as he kills our soldiers let that sink in,1,['BlackLivesMatter'],Twitter for iPhone,18-04-2014 05:53,225,222,False
fuck them they chose to live like that in that kind of mind set filled with hate for no reason blacklivesmatter,1,['blm'],Twitter Web App,27-09-2014 19:16,216,1528,False
cities will excise blacklivesmatter violence soon or collapse as the tax base justifiably flees,1,['BlackLivesMatter'],Twitter for iPhone,03-08-2018 01:31,721,72635,False
smearing her because she do not fit your white men medical culture is whitesupremacy supremacy sooo where are y,1,"['Black', 'ZimbabweanLivesMatter', 'BlackLivesMatter']",Twitter for iPhone,14-06-2018 18:20,11855,48790,False
it just blows my mind that yt people can deface blm murals w no consequences but the girl who allegedly bought red pa,1,"['YEMENGENOCIDE', 'USTAXPAID']",Twitter for iPad,27-06-2018 01:06,3974,120993,False
officer carlos sherman of the cincinnatti police dept arrested black woman sonya staley while she was resting in a,1,"['Lucilove', 'blm']",Twitter Web App,19-11-2017 02:16,68,17020,False
a lot of black people do not hate white supremacy they are just angry at their exclusion from it blm,1,['BlackLivesMatter'],Twitter for Android,24-01-2018 18:46,350,201360,False
we must not be held hostage by unjust laws framed by fascists that deprive good adults of prac,1,['BLM'],Twitter for Android,14-08-2019 02:45,3719,130369,False
these are antifa blm terrorists conspiring to arson the federal court why do they have to destro,1,['BlackLivesMatter'],Twitter for Android,02-08-2010 14:02,253,89804,False
when people ask me why there are still protests going on let this middle age suburban white guy explain how simple thi,1,"['PortlandProtests', 'PortlandProtest']",Twitter for iPhone,18-01-2013 05:19,3632,66066,False
send the bill to blm soros can afford it,1,"['Niger', 'BlackLivesMatter']",Twitter for Android,08-04-2011 14:07,2389,41228,False
you all do not even deserve this sweet man who has done nothing but try to promote korean culture to africa and the world,1,"['blacklivesmatter', 'whiteprivilege', 'whitefragility']",Instagram,21-02-2013 22:37,494,2013,False
here we go again your darling blm are not better than your antifa terrorist walkawayfromdemocr,1,"['solidaritywithantmiddleton', 'BLM']",Twitter Web App,06-08-2020 17:15,4,2,False
the response to systematic racism within london s met police is pathetic and needs to be challenged by all the,1,['blacktrans'],Twitter for iPhone,23-08-2013 21:23,1256,30905,False
backtheblue all the way just ask hero street preach in truth evangelist beverlyn beatty,1,"['FreeTianna', 'FreeThemAll', 'BlackLivesMatter']",Twitter for iPhone,25-05-2007 19:01,23456,437089,False
when blacklivesmatter to black people black lives will matter to others wednesdaywisdom,1,"['blm', 'ChicagoScanner', 'chicagoriots']",Twitter for iPhone,26-12-2019 01:30,748,60,False
you do not get it because you live in a white supremacy world i am wh,1,"['DefendPDX', 'portlandprotests', 'pdxprotest', 'blacklivesmatter']",Twitter Web App,16-07-2015 21:27,548,96260,False
if any of these causes are important to you blm grenfell windrush rejoineu lgbtq_rights feminism 50swomen an,1,"['HBDMaheshBabu', 'TwitterBestFandom', 'BlackLivesMatter']",Twitter for Android,20-11-2016 12:59,383,90450,False
many thought ending slavery jim crow were impossible that women s suffrage was impossible nothing is impossible whe,1,"['BlackLivesMatter', 'ZimbweanLivesMatter', 'LandBelongsToTheZimbabweans']",Twitter for Android,24-01-2015 17:05,289,16079,False
six years rest in power michael brown know that the movement continues to grow no justice no peace blacklivesm,1,"['koin6news', 'PDX', 'PNW']",Twitter for iPad,11-02-2011 14:36,1304,48466,False
unarmed blacks killed in abortion clinics every year 400 000 unarmed blacks killed by police in 2019 9 guess which on,1,"['BLM', 'Chicago', 'Chicagoriots', 'police']",Twitter Web App,02-04-2014 14:32,1197,6,False
the blm protests must speak about france too for testing vaccines of covid19 in african people shame on them and,1,"['BLM', 'BlackLivesMatter']",Twitter Web App,24-04-2018 20:04,65,111,False
brittany hill say her name blacklivesmatter,1,"['MeToo', 'BLM']",Twitter for Android,30-06-2018 17:43,4287,37136,False
are not i a woman sojourner truth blacklivesmatter questions over police handling of incide,1,['AllLivesMatter'],Twitter Web App,27-09-2014 19:16,216,1528,False
where is the energy for the killings in kaduna the same way you guys trended blacklivesmatter i guess it is selecti,1,"['RacialProfiling', 'BLM', 'DawnButler']",Twitter for iPhone,24-08-2011 15:22,1628,130,False
pro tip nojusticenopeace those two phrases are a promise and a righteous threat as people starve lose their jobs g,1,"['BackTheBlue', 'BlackLivesMatter', 'EqualProtection']",Twitter Web App,28-04-2015 21:40,742,21680,False
look at all these slave masters posing on your dollars get it rtj wakeupamerica blm,1,"['MikeBrown', 'BlackLivesMatter']",Twitter for iPhone,05-10-2019 19:04,155,8425,False
ivehadenoughof white ass liberal terroristic antifa pissing on a civil rights movement like blacklivesmatter y a,1,['BlackLivesMatter'],Twitter for iPad,27-03-2020 17:54,5,2,False
race injustice and the gospel of critical race theory with monique duson,1,['BLM'],Twitter for Android,26-02-2019 20:58,2232,30161,False
share this please 나는_샘_오취리와_연대합니다 i_stand_with_sam_okyere blacklivesmatter,1,['PortlandPolice'],Twitter Web App,17-08-2014 23:29,1436,6084,False
did you know people are more likely to hide their racism against black people but they are ok to publicly express a,1,"['BLM', 'BlackLivesMatter', 'anime', 'manga', 'blackartists']",Twitter Web App,15-07-2020 12:45,752,30,False
mr middleton probably should remind royal navy of its own glorious history in 1807 white britain repented and abol,1,"['MeToo', 'BLM']",Twitter for Android,19-04-2020 19:59,345,2264,False
awesome song by blacklivesmatter refugees refugeeswelcome trump whitesupremacy racist,1,"['sanlouisobispo', 'freetianna', 'tiannaarata', 'blm']",Twitter for iPhone,01-09-2013 06:21,1424,42565,False
this is jay stachowski the man who went after protesters with a bat in south buffalo yesterday he works as a co w,1,['BlackLivesMatter'],Twitter for iPhone,12-06-2016 10:52,1782,11843,False
wittering on about dismantling things again on blacklivesmatter is simply a racist organis,1,['BlackLivesMatter'],Twitter Web App,15-05-2016 18:33,1288,53377,False
our statement on georgefloyd tonymcdade breonnataylor ahmaudarbery and too many more the climate justice moveme,1,"['Protest', 'Portland', 'Seattle', 'Chicago', 'BLM', 'DefundThePolice']",Twitter Web App,16-07-2019 08:19,265,1811,False
antifa idiot paying people to protest black people are being used history will blame all of this on you unless you wake you,1,"['myeloma', 'myeloma']",Twitter Web App,29-10-2019 16:36,21,163,False
at 2220 last night photojournalist was arrested by portland police while she was documenting the protest they used fla,1,['COVID19'],Twitter Web App,30-01-2015 17:53,683,6447,False
white supremacist idiots are just as bad as pantyfa an,1,"['DefendPDX', 'portlandprotests', 'pdxprotest', 'blacklivesmatter']",Twitter for iPhone,08-12-2018 00:05,254,6052,False
blacklivesmatter blm burnlootmurder chicago chicagoscanner chicagoriots every single looter tonight in,1,"['pdx', 'Portland', 'portlandnews', 'Oregon', 'blm']",Twitter Web App,28-01-2017 03:44,597,115420,False
i am late to the party but what is wrong with a wife trimming her husband s nails i do not get it what happens to love langu,1,['PortlandPolice'],Twitter for iPhone,08-12-2018 00:05,254,6052,False
yes she got that right for sure blacklivesmatter,1,['BLM'],Twitter Web App,17-11-2012 22:37,3367,88731,False
quote it is a pandemic people oh yea and blacklivesmatter,1,['BlackLivesMatter'],Twitter for Android,22-03-2013 22:15,17107,233822,False
glad we are talking about it in english linguistic apartheid and invisible untouchability on caste lines are the real,1,['BlackLivesMatter'],Twitter Web App,23-04-2019 19:44,1116,25116,False
new photo set on my onlyfans check it out cumtribute followme sext fitness camgirl paypigswanted,1,"['blm', 'latinos', 'vets', 'seniors']",Twitter for Android,05-06-2020 19:15,1943,1723,False
karens kevins karls susans and everything in between with the most despicable behavior this is still real this is pre,1,['PortlandPolice'],Twitter for iPhone,05-11-2019 05:21,27,42,False
blacklivesmatter it were the africans that invented slavery it were the western countries that forc,1,"['나는_샘_오취리와_연대합니다', 'I_Stand_with_Sam_Okyere', 'BlackLivesMatter']",Twitter for Android,09-04-2017 23:02,461,54836,False
we must keep hoping we will get out of it all together beirut lebanon blacklivesmatter blm,1,['BlackLivesMatter'],Twitter for Android,28-12-2011 11:42,152,38586,False
i drink hot tea and i sit naked in front of a fan lyingtrump blacklivesmatter blacktranslivesmatter istandw,1,['BLM'],Twitter Web App,23-07-2011 12:21,4267,784,False
8 years ago 34 mineworkers were shot dead for demanding a living wage their community and families are still seek,1,"['BLM', 'BlackLivesMatter', 'nycprotests', 'nyc']",Twitter Web App,06-06-2009 12:54,685,61,False
gee i wonder why dawn butler was stopped and searched it is a mystery blacklivesmatter s,1,"['BLM', 'BLMmarxists', 'BLMprotest', 'BLMMOVEMENT', 'PeacefulProtests', 'MountRushmore', 'MountTrumpmore']",Twitter Web App,06-07-2017 06:32,252,62006,False
so let me get this straight same people chanting blacklivesmatter are questioning a black woman at that doctor de,1,['BlackLivesMatter'],Twitter Web App,29-03-2019 00:45,1253,74490,False
the violence of wokeness when marxist attack ft mike nificent,1,['BlackLivesMatter'],Twitter for iPhone,13-10-2019 00:01,4146,95550,False
why will not blm denounce these rioters they are chanting blm slogans and,1,['BlackLivesMatter'],Twitter for iPhone,27-12-2011 19:16,988,49841,False
do you know the story of christopherkapessa the young black school child who was pushed into a river to his death,1,"['BlackLivesMatter', 'JusticeForGeorgeFloyd', 'JusticeforBreonnaTaylor']",Twitter for iPhone,29-03-2020 04:41,63,371,False
habs and leafs are lined up together for the anthems like the flyers and penguins before them in solidarity for blackliv,1,['BlackLivesMatter'],Twitter Web App,13-07-2015 20:13,233,2056,False
who will you be voting for in the 2020 election biden biden2020 biden2020tosaveamerica biden2020landslide trump tr,1,['BlackLivesMatter'],Twitter for iPhone,15-01-2015 17:35,188,7775,False
at this point the blm protesters should accept that the police law enforcement or paramilitary forces a,1,['blminthestix'],Twitter Web App,07-09-2013 23:25,1017,12166,False
please help shine a light on organizational racism which has deep and far rea,1,"['SturgisMotorcycleRally', 'BlackLivesMatter']",Twitter Web App,11-08-2016 19:01,74,2464,False
do not you realize she is curing systemic and institutional racism by destroying other peoples prope,1,['BlackLivesMatter'],Twitter for Android,17-06-2014 02:00,9999,13312,False
,1,"['blm', 'ACAB']",Twitter for Android,28-09-2012 13:30,2202,727,False
