Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
23386,3,0,3,0,1,Why was Jorge Zimmerman arrested Do prosecutors have a witness that saw Zimmy attack TrayTray Are they afraid of the hoodie pussies
23387,3,1,0,2,2,Why will not we run the ball Our offensive coordinator is retarded
23388,6,1,5,0,1,Why would I be mad at a bitch who could not pass the 10th grade I will wait
23389,3,0,3,0,1,Why would I fuck a bitch that cannot fuck Jus like you hoes do not want want a nigga wit a clit ticckler
23390,3,0,3,0,1,Why would you date an ugly girl who is also a huge bitch
23391,3,0,1,2,2,Why would you think Common is trash Tf
23392,3,0,3,0,1,Why you all bitches be havin stretch marks on you all upper ass
23393,3,0,2,1,1,Why yes functioning though Are you retarded
23394,3,0,3,0,1,Why you Worried bout a bitch weed clothessex game system partieschillin but no job
23395,6,0,6,0,1,Why you fuckin wit a niggah if you are not fuckin wit a real niggah
23396,3,1,2,0,1,Why you got to be such a hoe smh I are not captain save a hoe
23397,3,0,3,0,1,Why you let these hoes tear what we had apart you shud be beware beware
23398,3,0,3,0,1,Why you let these hoes tear what we had right apart
23399,3,0,3,0,1,Why you should not eat pussy unless you love her
23400,3,0,3,0,1,Why you stressin bout a bitch
23401,3,0,3,0,1,Why you talking to hoes about bro nem
23402,3,2,1,0,0,Why you think all these niggas end up with all these kids Fucking ugly bitches
23403,3,0,3,0,1,Why you worried bout that other hoe Cuz that other hoe are not worried bout another hoe
23404,3,0,0,3,2,
23405,3,0,3,0,1,Wifey had the hoes back then
23406,3,0,0,3,2,Will Hillary dodobird Be Dems 2016 Candidate To Take Over Obamas Job As US Prez DoG via
23407,3,0,0,3,2,Will be interesting to watch how Interlagos grips in this weekend F1 cars basically the guinea pigs for WEC later this month
23408,3,0,3,0,1,Will entertaining the hoes smh
23409,3,0,3,0,1,Will you sell that pussy for me
23410,3,0,2,1,1,Will s tweets scream Look at me I m a pansy ass bitch like 5 of the 7 days in a week
23411,3,1,2,0,1,Wilson a hoe he said that shit 2 years ago
23412,3,0,3,0,1,Winking emoji I am about to fuck her right in the pussy
23413,3,1,2,0,1,Winn Dixie is for real niggaz publix is for pussies
23414,3,0,2,1,1,Winter time walking is no hoe ctfu
23415,3,0,3,0,1,Winter weather gon have a niggah in his feelings
23416,3,0,3,0,1,Wintertime Bout to turn the grind back on Do not spent enough money wit you niccas
23417,3,0,3,0,1,Wish would stop being lazy and be a little rebellious Come to Indy bitch titz misses you
23418,3,2,1,0,0,Wish I coulda said more to tonight Good seeing you fag
23419,3,1,2,0,1,
23420,3,1,2,0,1,Wish I would let you dig in my pockets God bless you w breath in your body Lazy ass bitch get up start grinding
23421,3,0,3,0,1,Wish i had a bad bitch tonight where they at
23422,3,0,2,1,1,Wish they would teach Tracee all chihuahuas do that squinty eye shit I think it is hilarious
23423,3,0,3,0,1,With a pussy mullet
23424,6,0,1,5,2,With birds ill share this lonely view
23425,3,0,3,0,1,With my best bitches
23426,3,1,2,0,1,With my partner in crime riri22barbie yesss bitch stole my look Hah vegasqueens ladykimora
23427,9,1,7,1,1,With no babymama drama side hoes all that just fa me n only me
23428,3,0,0,3,2,With the birds i share this lonely view
23429,6,0,5,1,1,With the bitches
23430,3,0,3,0,1,With yo twatching ass bitch
23431,3,0,0,3,2,Without serge the bird chirps The sun burns the grass grows the world turns The moon glows the river flows But I die without serge
23432,3,0,3,0,1,Without the hoes it was going to be hard for us to pick out good women so hoes you doing a good job keep on hoeing
23433,3,0,3,0,1,Wiz khalifa was the most influential rapper in my era We seem to forget all the trends this nigguh started
23434,3,0,3,0,1,Wiz lost his bitch to this nigga are not no weed in the world strong enough to help him get over that
23435,3,0,3,0,1,Wiz need to go back to the yeahhhhhhh bitch OKKKK wiz
23436,3,0,3,0,1,Wiz thought he could turn his hoe into a house wife SHEDONTBELONGTOYOU SHEBELONGSTOTHEWORLD
23437,3,0,3,0,1,Wizard turned into a hoe after a break up
23438,3,0,3,0,1,Woke up cold thenna bitch n stomach on Flat fr
23439,3,0,3,0,1,Woke up dis morning pockets filled with Xtra pros might slide thru double O tonight n bless the hoes Peezy
23440,3,0,3,0,1,Woke up feeling like a bitch Going To stop acting like a bitch over some weak shit and focus on myself now Its me time bruh
23441,3,0,3,0,1,
23443,3,0,3,0,1,Woman busting her ass to please you and you treat her like shit cuz you a immature ass lil boy Yeah fuck all you hoe ass niggas
23444,3,0,2,1,1,Woman have staring problems just as much as menTalking all this mumbo jumbo about menI just give them retarded faces or ignore them
23445,3,0,3,0,1,Women cannot do something called live lifeApparently that is being a hoe
23446,3,0,2,1,1,Women stay bragging about their mans penis and wonder why your friend fucked himsmh silly silly hoe
23447,3,0,3,0,1,Women use niggas all the time for monetary purposes and gain if a bitch want to buy me some sneakers I are not turning shit down
23448,3,1,2,0,1,Women want a Best Man Holiday type of nigga meanwhile you have mad THOT pics on ya gram talking about this could be us bitch die
23449,3,2,1,0,0,Women who are feminist are the ugly bitches who cannot find a man for themselves
23450,3,0,0,3,2,Will not catch me sneak dissing that is fo the birds
23451,3,0,3,0,1,
23452,3,0,0,3,2,Woot Yankees completed their sixth series sweep of the season and fourth at home
23453,3,0,2,1,1,Word And pussy And snacks Ladies keep beer cont
23454,3,0,3,0,1,Word to Ray Rice if I marry you are not gone be no divorces bitch only way outta this is in a box or in handcuffs
23455,3,0,0,3,2,Word to my bird
23456,3,0,3,0,1,Word up doe GM Good morningit is a celebration bitches
23457,3,0,3,0,1,Word But what r Dms A twitter crush is some bitch shit Man up enter her Dms bruh
23458,3,0,3,0,1,Words for my single niggaz out here too many bad bitches better than the last so never sweat a chick man they confused and that is ok
23459,3,0,3,0,1,Work nigga fuck work It is Friday bitches fuck Friday All about Saturday Tomorrow will be epic
23460,3,0,3,0,1,Work be having a bitch enervated and shit
23461,3,0,3,0,1,Work is such a bitch right now
23462,6,0,6,0,1,Work out hoe
23463,3,0,3,0,1,Work right now is bitch
23464,3,0,0,3,2,Working Saturday is for the birds FML
23465,3,0,3,0,1,World War Z is on Netflix yasssss bitch yasssss
23466,3,3,0,0,0,
23467,6,0,6,0,1,Worst shit ever mayo already trash and to mix that trash shit wit the gawd condiment that is ketchup is ultimate trash
23468,3,0,0,3,2,Would you be interested in some eggplant twerk on me
23469,3,0,2,1,1,Would you drink with a nigguh Do you smoke weed
23470,3,0,0,3,2,Would you rather be a monkey or a gorilla Neither they are both hairy But if I had to choose a monkey They
23471,3,1,2,0,1,Would have liked some more backup but I can handle myself against a gang of retards
23472,3,0,3,0,1,Wow that is a stupid bitch
23473,3,0,3,0,1,Wow I swear I am going to cunt punch you
23474,6,1,5,0,1,Wow fucken Bradley sucks ass And his coach said this niggah can play for Barcelona hahahahahaha
23475,9,0,9,0,1,Wow my cuzin do not like lil snupe this niggah trippin
23476,3,1,2,0,1,Wow my dad just racked me what a fag
23477,3,0,0,3,2,Wow redskins do not want this
23478,3,0,0,3,2,Wow Charlie Strong is cleaning house Might be upwards of 10 released before he is done
23479,3,1,2,0,1,Wow the whiggers at the Tea Party Nation banned me I did not even use any bad words Maybe my racist founding father quotes did it
23480,3,0,0,3,2,Wow No yellow yet Pagenaud and Marco screwed Maybe no yellow coming
23481,6,0,6,0,1,Wow So THIS is why big titties were slandered today YOU bitch Stop the bullshit
23482,6,0,6,0,1,Wowwww this bitch is so ratchet holy crap
23483,3,1,2,0,1,Wrote the absolute worst paper of my life last week and still got a B Got To love taking freshman English retards
23484,3,0,3,0,1,Wtf I look like lying about knowing a bitch for If I do not know the hoe I do not know the hoe TF it is SIMPLE
23485,3,0,3,0,1,Wtf am I watching bgc I hat watching these ugly ass ghetto hoes put there family name to shame
23486,3,0,3,0,1,
23487,3,0,3,0,1,Wtf for real now all these stupid bitches are cutting over some kid smoking pot I can guarantee over half of them smoke pot themselves smh
23488,3,0,2,1,1,Wtf Show me the hoe facts
23489,3,0,3,0,1,Wtf 3 days 3 nights If I go another day all I know is i am going ape shit
23490,3,0,3,0,1,Wussup pussies ImBack NewTwitter
23491,3,0,3,0,1,Wut a bitch
23492,4,0,4,0,1,
23493,3,0,3,0,1,Y Rick such a weak hoe n this season Not a good look fam
23495,3,0,3,0,1,Y se acab Mexico wins 30 That is my team bitches VIVAMEXICO
23496,3,0,3,0,1,
23497,3,0,3,0,1,Y all saying you wouldn t eat her pussy More for me
23498,3,1,2,0,1,You all Mfs better believe in karma That bitch oh so real
23499,3,0,3,0,1,You all all some hoes
23500,3,0,2,1,1,You all be cool out there in that cold chasing them hoes
23501,3,0,3,0,1,You all be giving the pooest bitches so much hype stop it
23503,3,0,3,0,1,You all be letting ya side bitches in the house you all trippin
23504,3,0,2,1,1,You all bitches FAKE
23505,3,0,3,0,1,You all bitches be coming up with some dumb shit What the fuck is fleek
23506,3,0,3,0,1,You all bitches better stop the madness
23507,3,0,3,0,1,You all bitches need to sandos
23508,3,0,3,0,1,You all bitches want to be so different and you all really so basic
23509,3,0,3,0,1,You all bitches want a good dude but cannot be real at all then want to blame them for their reaction to your bullshit Grow the fuck up
23510,3,0,3,0,1,You all can have Skylar Diggins looks like a tranny to me
23511,3,0,3,0,1,You all can have these so called bad bitches I am looking for a nerd like Rocky Balboa had
23512,3,0,3,0,1,You all can say I Am Going To make it way farther than youall you want but aye I am going to have fun bitch so SUCK A DIIICCCKKK
23513,3,0,3,0,1,You all dumb bitches out here FUCKING UP
23514,3,0,3,0,1,You all entertained by these bitch az niggas hitting women Smh Who raised you
23515,3,0,3,0,1,You all folks basic ya parents both racist I am lawyering these hoes out here beatin cases
23516,6,0,6,0,1,You all hoes believe anything though
23517,3,1,2,0,1,You all hoes broke be stealing from the mall but be flexing
23518,3,0,3,0,1,You all hoes do not need a valentine You all need Jesus
23519,3,0,3,0,1,You all hoes love everyday
23520,3,0,3,0,1,You all hoes nasty letting any body hit an eat you all out smh
23521,3,2,1,0,0,
23522,9,0,9,0,1,
23523,3,0,3,0,1,You all know what I am thankful for Ya bitch lmaoo my sister funny
23524,3,0,3,0,1,You all lonely ass bitches sure do give out a lot of relationship advice
23525,3,1,2,0,1,You all men need to watch these cream pies bitches be having yeast infections on a 7 day monistat treatment Know the difference
23526,3,0,3,0,1,You all motha fuckas best love my foam party in July This shit is already a bitch
23527,6,1,5,0,1,You all niggas are not talking bout nothin Not a thang not a not a thang hoe
23528,3,1,2,0,1,You all pussy ass niqqa need to make some moves get up there
23529,3,0,3,0,1,You all really risk you are lives weaving in out of traffic traveling thru two counties for some pussy
23530,3,0,0,3,2,You all saw how mad that little chunky boy was He would not even let his dad touch him bruh lmao
23531,3,0,0,3,2,You all sleep on Shy Glizzy Young Jefe
23532,3,0,1,2,2,You all suck on flappy bird
23533,3,1,2,0,1,You all think would call my daughter a nigger
23534,3,0,3,0,1,You all trying to use The Lord to sell pussy on this corner I already know
23535,3,0,3,0,1,You all tweet the same shit everytime I get back on this bitch
23536,3,0,3,0,1,You all wake tf up You all are pussies it is summer time turn tf up
23537,3,1,2,0,1,You all weird on here Fake hoes for attention
23538,3,0,0,3,2,YES NO Will YOU buy the new Caramel Apple flavor of Oreos
23539,3,0,3,0,1,YMCMB always get caught up with strippers Tyga actually had a child with one Niggas get rich a buy bitches
23540,3,0,3,0,1,YOU and them bitches that you came wit
23541,3,0,3,0,1,
23542,3,0,3,0,1,Ya bitch basic if she trippin off your social networks profiles
23543,3,0,3,0,1,Ya bitch choosin
23544,3,0,3,0,1,Ya bitch got my dirty pistol in her crib uoeno it
23545,3,0,3,0,1,Ya bitch pussy good I are not heard it I been in there
23546,3,0,3,0,1,Ya bitch wnna ride with me
23547,3,0,3,0,1,Ya bitches dumb as fuck for the felon
23548,3,0,3,0,1,Ya kno nigga got two accounts When the lil bitch start Tweetin She will see these tweets or someone will snitch
23549,3,0,3,0,1,Ya last nicca could not beat it I hit it like a free throw
23550,3,0,3,0,1,Ya last nicca could not beat it I hit it like a free throw
23551,3,1,2,0,1,Ya lit stupid ass bitch I are not fuccin witchuuuu
